CoC_id,CoC_number,CoC_name,county_name(s),FIPS_state_county_codes,state,region_name,division_name,region_id,division_id,year,cannabis_legal_med,cannabis_legal_rec,first_treated,overall_homeless_per10k,sheltered_total_homeless_per10k,unsheltered_homeless_per10k,pop_dens,shelter_beds_per10k,all_ages_in_poverty_percent_cnty_avg,total_jail_dis_per10k,total_jail_pop_per10k,total_jail_adm_per10k,total_prison_pop_per10k,total_prison_adm_per10k,avg_low_temp_cnty_avg,median_household_income,med_rent
TN-506,47506,Upper Cumberland CoC,Cumberland County,47035,TN,South,East South Central,3,6,2015,0,0,0,62.26671483,30.27331992,31.99339491,83.76454057,47.59148077,16.48181818,801.7305422,34.07821369,819.0055441,34.13096693,22.68786665,26.34285714,39522,703.5
TN-506,47506,Upper Cumberland CoC,Cumberland County,47035,TN,South,East South Central,3,6,2016,0,0,0,42.55973746,31.96253376,10.59720371,83.76454057,47.59148077,16.48181818,801.7305422,34.07821369,819.0055441,34.13096693,22.68786665,26.34285714,39522,703.5
TN-506,47506,Upper Cumberland CoC,Cumberland County,47035,TN,South,East South Central,3,6,2017,0,0,0,42.70824506,28.47216338,14.23608169,83.76454057,47.59148077,16.48181818,801.7305422,34.07821369,819.0055441,34.13096693,22.68786665,26.34285714,39522,703.5
TN-506,47506,Upper Cumberland CoC,Cumberland County,47035,TN,South,East South Central,3,6,2018,0,0,0,43.23563421,35.52695524,7.708678967,83.76454057,47.59148077,16.48181818,801.7305422,34.07821369,819.0055441,34.13096693,22.68786665,26.34285714,39522,703.5
TN-506,47506,Upper Cumberland CoC,Cumberland County,47035,TN,South,East South Central,3,6,2019,0,0,0,47.78791269,36.40983824,11.37807445,83.76454057,47.59148077,16.48181818,801.7305422,34.07821369,819.0055441,34.13096693,22.68786665,26.34285714,39522,703.5
TN-506,47506,Upper Cumberland CoC,Cumberland County,47035,TN,South,East South Central,3,6,2020,0,0,0,58.11570335,41.83630452,16.27939883,83.76454057,47.59148077,16.48181818,801.7305422,34.07821369,819.0055441,34.13096693,22.68786665,26.34285714,39522,703.5
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2007,0,0,0,17.95427808,11.88753571,6.066742364,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2008,0,0,0,8.829410251,2.969532596,5.859877655,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2009,0,0,0,7.874076533,4.32302241,3.551054123,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2010,0,0,0,8.304828936,4.360983231,3.943845705,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2011,0,0,0,8.363814792,4.720908794,3.642905998,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2012,0,0,0,7.952083227,4.450248411,3.501834816,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2013,0,0,0,8.574620546,5.728273477,2.846347069,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2014,0,0,0,8.936519537,6.304056418,2.63246312,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2015,0,0,0,9.699646584,5.67211167,4.027534914,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2016,0,0,0,9.953744364,6.082843778,3.870900586,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2017,0,0,0,9.97862175,7.168187143,2.810434607,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2018,0,0,0,8.710640524,6.432946536,2.277693989,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2019,0,0,0,13.63652909,7.88361838,5.752910709,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-510,47510,Murfreesboro/Rutherford County CoC,Rutherford County,47149,TN,South,East South Central,3,6,2020,0,0,0,11.43479783,5.894957887,5.539839942,454.9217824,7.000671286,11.88181818,436.4728455,35.12064734,518.4963293,29.03174375,14.94737669,28.33571429,57056,1032.75
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2007,0,0,0,30.52806116,14.62240098,15.90566019,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2008,0,0,0,30.15182645,14.44219121,15.70963524,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2009,0,0,0,16.49946327,11.49661397,5.002849305,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2010,0,0,0,27.76706009,21.63324396,6.133816124,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2011,0,0,0,14.34889822,6.599836482,7.74906174,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2012,0,0,0,25.4103427,9.680130551,15.73021215,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2013,0,0,0,25.94828598,9.909898163,16.03838782,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2014,0,0,0,30.308346,10.49259996,19.81574605,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2015,0,0,0,31.22807812,14.28862373,16.93945438,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2016,0,0,0,20.25410869,9.966307451,10.28780124,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2017,0,0,0,23.99864688,11.74401869,12.2546282,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2018,0,0,0,25.33534407,9.461068339,15.87427574,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2019,0,0,0,16.81794197,6.857801579,9.960140389,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TN-512,47512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","Campbell County, Cocke County, Grainger County, Hamblen County, Jefferson County, Sevier County","47013, 47029, 47057, 47063, 47089, 47155",TN,South,East South Central,3,6,2020,0,0,0,13.29107258,4.343274334,8.947798251,137.8750938,12.17542631,19.95757576,605.1530355,44.34061848,610.1059603,51.80503329,33.20794351,27.01785714,37054,758.5
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2007,0,0,0,12.12843511,9.704907131,2.423527977,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2008,0,0,0,21.39788265,13.26110473,8.13677792,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2009,0,0,0,13.86163512,8.157237319,5.704397797,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2010,0,0,0,16.57698172,8.432047219,8.144934501,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2011,0,0,0,15.92082871,10.10987447,5.810954242,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2012,0,0,0,17.77948306,9.897407054,7.882076004,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2013,0,0,0,14.16401646,8.256005567,5.908010892,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2014,0,0,0,13.45337791,9.16429961,4.289078295,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2015,0,0,0,13.16057817,7.889063291,5.271514882,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2016,0,0,0,12.41396488,7.338568238,5.075396646,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2017,0,0,0,12.0212324,7.191703378,4.82952902,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2018,0,0,0,13.21016485,7.380630262,5.829534585,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2019,0,0,0,13.75340328,8.069110213,5.68429307,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-500,48500,San Antonio/Bexar County CoC,"Bandera County, Bexar County, Comal County, Guadalupe County","48019, 48029, 48091, 48187",TX,South,West South Central,3,7,2020,0,0,0,14.04073065,7.939812898,6.100917752,630.4983142,9.542851384,12.47727273,259.6044211,22.02289794,285.5746358,55.62711155,29.51157322,38.57857143,56262,1059.25
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2007,0,0,0,32.89707284,8.68991036,24.20716248,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2008,0,0,0,20.7665761,7.85290693,12.91366917,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2009,0,0,0,15.43909945,8.289527836,7.14957161,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2010,0,0,0,11.88571038,7.14167744,4.744032941,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2011,0,0,0,13.05546528,7.50606344,5.549401836,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2012,0,0,0,12.04194073,7.378640152,4.663300576,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2013,0,0,0,10.9276189,6.927796673,3.99982223,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2014,0,0,0,10.07411854,7.802752105,2.271366435,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2015,0,0,0,9.01546408,5.733087147,3.282376933,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2016,0,0,0,10.22063277,6.319773865,3.900858906,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2017,0,0,0,9.491899019,5.603763566,3.888135453,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2018,0,0,0,9.766615643,5.1539709,4.612644742,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2019,0,0,0,11.89008552,6.163862515,5.726223004,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-503,48503,Austin/Travis County CoC,"Austin County, Bastrop County, Caldwell County, Hays County, Travis County, Williamson County","48015, 48021, 48055, 48209, 48453, 48491",TX,South,West South Central,3,7,2020,0,0,0,13.21354958,4.914217163,8.29933242,388.794195,6.667643833,13.17575758,451.8950718,21.62642964,455.9773849,42.69079705,22.85002172,38.60833333,59180.5,1249.75
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2007,0,0,0,8.495988213,7.58107399,0.914914224,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2008,0,0,0,8.693542369,8.173102649,0.52043972,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2009,0,0,0,8.858163356,8.436915923,0.421247433,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2010,0,0,0,8.724651184,8.251967926,0.472683258,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2011,0,0,0,8.161035207,7.600828553,0.560206654,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2012,0,0,0,7.771673771,7.309476752,0.462197019,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2013,0,0,0,7.009118502,6.452909604,0.556208898,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2014,0,0,0,7.62131313,7.096453205,0.524859925,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2015,0,0,0,6.659342309,5.889733503,0.769608806,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2016,0,0,0,7.902165795,6.369435999,1.532729796,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2017,0,0,0,7.697944756,5.489534635,2.208410121,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2018,0,0,0,8.221382417,5.546091512,2.675290905,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2019,0,0,0,10.10247343,6.870038124,3.232435307,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-600,48600,"Dallas City & County, Irving CoC","Collin County, Dallas County, Delta County, Denton County, Ellis County, Hunt County, Kaufman County, Rockwall County","48085, 48113, 48119, 48121, 48139, 48231, 48257, 48397",TX,South,West South Central,3,7,2020,0,0,0,9.953318358,6.349108467,3.604209891,800.8502853,8.007937712,12.15227273,,21.45021725,,54.5245952,26.2920658,34.17857143,60458.5,1123.25
TX-601,48601,"Fort Worth, Arlington/Tarrant County CoC","Johnson County, Parker County, Tarrant County","48251, 48367, 48439",TX,South,West South Central,3,7,2007,0,0,0,14.66084311,13.63621534,1.02462777,872.1302897,10.29823958,11.86969697,219.4473385,20.16475792,238.8985335,61.58731945,32.82547405,34.07142857,58127,1101
TX-601,48601,"Fort Worth, Arlington/Tarrant County CoC","Johnson County, Parker County, Tarrant County","48251, 48367, 48439",TX,South,West South Central,3,7,2008,0,0,0,13.33235018,12.32096487,1.011385309,872.1302897,10.29823958,11.86969697,219.4473385,20.16475792,238.8985335,61.58731945,32.82547405,34.07142857,58127,1101
TX-601,48601,"Fort Worth, Arlington/Tarrant County CoC","Johnson County, Parker County, Tarrant County","48251, 48367, 48439",TX,South,West South Central,3,7,2009,0,0,0,10.63662207,9.685617346,0.951004724,872.1302897,10.29823958,11.86969697,219.4473385,20.16475792,238.8985335,61.58731945,32.82547405,34.07142857,58127,1101
